10076 7
3 560.73 519.43 533.42 580.66 609.4 588.25 126
1 560.72 525.69 534.51 574.11 608.56 637.65 34
1 560.7 520.29 543.84 573.37 605.28 587.1 31
1 560.68 519.45 535.2 572.62 615.43 577.7 61
1 560.68 539.5 539.15 581.04 583.03 644.29 14
1 560.66 525.9 525.85 566.94 623.96 560.87 23
1 560.66 515.33 535.72 577.04 614.55 607.27 22
1 560.63 531.95 526.2 566.06 618.3 596 20
1 560.61 532.52 524.11 569.56 616.25 567.62 42
1 560.58 516.36 547.96 571.12 606.86 629.6 25
1 560.57 524.19 526.49 575.23 616.35 585.71 63
1 560.54 510.36 527.36 576.03 628.44 574.29 14
1 560.54 558.5 549.88 561.17 572.63 700 23
3 560.5 532.03 539.41 572.69 597.89 584.76 63
3 560.47 523.76 530.93 584.94 602.25 604.47 103
1 560.46 529.16 553.15 598.89 560.62 590.59 17
1 560.45 547.77 544.7 568.5 580.83 638.45 164
1 560.43 516.86 534.49 585.5 604.86 608.57 21
1 560.35 513.57 549.35 593.08 585.41 596 15
1 560.34 525.71 528.72 568.12 618.8 619.38 32
1 560.33 523.49 531.28 577.46 609.1 652.5 32
1 560.32 528.83 531.56 578.52 602.37 643.7 92
1 560.3 535.4 516.89 562.88 626.02 569.57 23
1 560.29 535.22 531.27 587.91 586.76 570.59 17
1 560.26 521.44 532.86 562.19 624.54 568.57 14
1 560.26 534.35 520.65 572.71 613.35 660 33
1 560.25 542.98 535.4 566.75 595.87 610 24
1 560.25 511.41 529.48 561.12 639.01 586.67 12
1 560.24 511.88 525.18 567.94 635.94 591.58 19
1 560.22 540.4 519.51 570.75 610.24 510.53 19
1 560.19 524.8 530.68 577.55 607.73 592.31 13
1 560.19 538.62 536.82 566.13 599.2 623.16 19
1 560.19 533.9 548.81 577.67 580.36 676 15
1 560.17 526.75 525.78 563.93 624.2 580 28
4 560.16 514.63 537.59 571.08 617.35 612.35 81
1 560.16 525.88 529.55 576.08 609.14 623.33 30
1 560.04 525.29 525.95 562.98 625.92 598.62 29
4 560.04 524.44 544.11 579.97 591.64 650.63 160
1 560.04 527.27 534.82 567 611.08 556.25 16
1 560.04 525 517.4 574.06 623.68 629.23 26
1 560.01 527.36 534.86 576.82 601 615.79 19
1 560 532.56 543.73 562.47 601.24 660.56 36
1 560 514.77 511.75 567.9 645.59 603.48 23
1 559.97 526.31 549.2 570.46 593.91 624.62 26
1 559.95 526.58 547.75 565.94 599.53 620.14 146
1 559.87 549.33 528.81 578.52 582.81 624.91 53
1 559.86 511.9 532.69 584.46 610.38 592.31 26
1 559.82 526.27 532.17 568.24 612.6 626.67 39
1 559.78 521.53 537.25 572.49 607.86 606.32 19
1 559.78 528.57 552.12 559.59 598.84 587.41 27
1 559.75 526.47 526.41 559.6 626.53 553.04 23
1 559.7 526.69 528.81 561.83 621.45 651.71 41
1 559.69 521.79 522.97 579.75 614.27 614.78 23
3 559.69 528.92 533.91 575.31 600.64 619.78 93
1 559.65 518.6 530.68 579.04 610.26 600 28
1 559.65 529.39 536.45 578.36 594.41 588 10
1 559.64 528.11 526.84 570.78 612.84 545.88 17
1 559.62 521.28 526.4 580.79 610.01 610 36
1 559.61 535.15 530.85 568.12 604.31 563.48 46
1 559.59 520.53 528.7 572.14 617 546.36 22
1 559.58 525.06 567.39 581.18 564.69 652.22 18
3 559.54 520.36 535.64 578.5 603.67 636.27 134
1 559.48 526.3 525.56 571.66 614.39 644.88 41
1 559.4 523.23 532.14 567.31 614.91 624.44 18
1 559.38 519.51 526.53 566.2 625.3 646.56 61
1 559.37 532.99 520.89 581.31 602.29 624.8 25
1 559.37 543.46 540.14 573.96 579.92 635.24 21
1 559.34 524.01 542.43 575.1 595.82 646.13 124
1 559.31 511.94 532.8 568.4 624.1 618.1 21
4 101 559.31 529.28 523.11 571.91 612.94 619.26
1 559.3 516.86 526.45 572.33 621.57 548.57 63
1 559.29 544.77 521.93 549.1 621.36 564.55 22
1 559.28 522.89 520.76 555.77 637.69 623.75 16
1 559.27 496.51 538.39 570.94 631.23 630.77 13
1 559.19 523.31 529.34 578.84 605.27 600 19
1 559.17 523.33 522.78 569.37 621.22 566.67 24
1 559.14 534.85 526.53 583.81 591.36 607.37 19
1 559.13 522.74 522.98 579.55 611.25 599.49 39
1 559.11 519.86 533.82 563.37 619.37 600.43 47
1 559.07 515.56 533.86 586.8 600.08 648.13 32
1 559.07 520.13 538.29 569.63 608.22 577.78 27
1 559.01 514.19 528.65 576.79 616.41 630.91 22
3 558.96 524.9 516.4 556.23 638.29 616.67 114
1 558.93 534.46 533.94 566.04 601.28 616.18 171
1 558.93 526.62 525.41 576.5 607.17 585.57 61
2 558.9 518.71 522.11 560.77 634.02 569.9 101
4 558.86 525.12 541.42 571.11 597.78 652.3 174
3 558.86 525.6 532.01 579.5 598.35 625.87 126
1 558.85 520.27 527.71 567.64 619.78 641.6 25
1 558.84 522.85 525.82 575.59 611.1 502.82 33
1 558.82 531.5 524.43 574.27 605.08 627.69 39
1 558.67 520.82 522.78 578.56 612.53 648.28 29
1 558.66 530.47 515.19 563.49 625.49 637.04 27
1 558.65 524.04 520.72 574.44 615.42 602.86 49
3 558.53 524.76 544.98 572.16 592.2 626.77 62
1 558.49 508.1 545.77 549.29 630.79 550.91 11
1 558.48 520.86 530.78 572.07 610.22 617.78 72
1 558.46 528.54 517.77 581.55 605.97 598.89 18
1 558.41 529.79 515.6 556.22 632.03 580.32 63
1 558.41 533.07 542.07 571.61 586.87 644 15
1 558.38 540.79 530.22 566.1 596.39 581.82 22
1 558.28 492.24 542.34 582.33 616.24 553.75 16
1 558.27 521.16 530.12 557.9 623.9 622.86 49
1 558.25 529.69 523.51 564.04 615.75 623.53 17
1 558.25 492.25 545.16 582.34 613.24 650.91 33
1 558.25 517.45 526.64 570.36 618.57 595.98 87
1 558.12 538.38 531.13 559.79 603.18 647.33 30
1 558.12 530.5 517.16 565.41 619.4 590.48 21
1 558.1 513.59 541.61 565.03 612.2 609.09 22
1 558.05 509.89 526.01 588.98 607.32 695.29 17
1 558.03 522.51 550.44 571.72 587.47 581.54 65
1 558.03 513.08 537.25 573.2 608.61 640 21
1 558.01 501.7 533.05 571.02 626.28 596 20
1 558 524.26 541.86 570.76 595.14 620.43 94
1 557.97 525.98 535.22 592.79 577.89 625.45 11
1 557.95 530.96 538.55 569.41 592.88 609.33 15
1 557.94 524.37 539.07 573.56 594.76 657.65 17
1 557.94 524.3 520.8 569.62 617.04 625 20
1 557.93 542.31 530.5 566.5 592.42 610.34 29
1 557.93 519.7 534.25 554.18 623.59 566.67 15
1 557.91 527.44 538.66 575.69 589.85 628.65 37
1 557.91 525.79 517.61 585.15 603.07 632.73 11
1 557.9 527.97 535.71 576.43 591.48 712.63 19
3 557.89 521.86 528.86 574.32 606.51 592.11 337
1 557.86 514.31 523.97 561.38 631.8 614.67 15
1 557.85 527.94 537.37 570.03 596.06 631.82 44
4 557.81 518.73 553.25 580.1 579.16 662.26 53
1 557.8 529.21 545.38 565.06 591.56 562 10
1 557.8 523.13 532.42 564.36 611.28 592.14 28
1 557.8 521.84 527.21 570.58 611.58 601.5 40
1 557.79 527.26 526.64 563.45 613.83 655.59 59
3 557.75 515.63 521.24 565.24 628.88 574.71 63
1 557.73 530.46 517.55 579.41 603.52 665.45 11
1 557.73 524.97 534.66 553.99 617.27 530.3 33
1 557.72 515.09 531.04 573.75 611 619.26 27
1 557.72 516.87 517.59 562.18 634.23 564.67 30
1 557.68 528.64 521.61 568.92 611.55 546.43 98
1 557.65 533.77 532.58 568.98 595.27 596 15
1 557.64 515.17 521.91 566.48 626.98 603.75 32
1 557.62 539.57 551.53 563.97 575.41 641.33 15
1 557.61 516.19 533.43 563.54 617.26 622.5 16
1 557.6 539.46 546.32 564.62 580.02 661.94 31
3 557.6 511.95 535.66 580.38 602.39 617.78 99
1 557.59 525.75 526.69 566.91 611 571.43 14
1 557.57 529.6 530.04 568.92 601.74 631 20
1 557.53 513.94 528.15 580.52 607.5 585.88 17
3 557.52 518.61 525.29 572.42 613.77 605.19 77
1 557.48 510.77 519.29 518.28 681.59 547.14 14
1 557.48 529.36 524.46 570.53 605.56 597.67 70
1 557.47 501.98 537.47 590.09 600.33 612.73 11
1 557.45 531.33 523.09 556.65 618.74 580 11
1 557.41 515.25 537.45 563.38 613.58 628.18 318
3 557.41 526.98 534.96 553.92 613.8 635.17 29
1 557.39 531.63 522.93 578.01 596.99 619.52 42
1 557.39 526.68 540.49 558 604.38 668.44 45
1 557.37 530.33 524 566.88 608.27 602.14 28
1 557.35 525.06 526.54 579.01 598.79 637.66 94
1 557.33 519.93 521.91 560.73 626.77 597.71 35
1 557.31 533.42 529.51 568.17 598.16 600.87 23
2 557.3 521.95 546.11 556.09 605.05 598.95 19
1 557.25 536.35 511.68 564.53 616.44 567.5 16
1 557.19 537.57 529.76 553.84 607.59 632.14 28
1 557.18 522.41 525.01 545.18 636.13 620.74 27
1 557.13 533.79 531.79 553.48 609.47 593.33 15
1 557.13 519.81 529.93 569.62 609.17 610 46
1 557.12 540.28 534.79 565.38 588.05 686.67 36
1 557.11 519.62 513.35 577.52 617.95 553.04 23
3 557.03 526.54 522.8 578.48 600.3 634.77 65
1 557.03 527.29 513.36 580.01 607.45 672.94 17
1 557.01 520.23 549.13 570.69 587.99 618.67 30
1 556.97 511.76 548.01 574.13 593.98 580 31
1 556.94 510.48 526.88 567.93 622.47 603.16 19
4 556.93 518.65 536.58 572.35 600.13 609 80
1 556.92 538.7 533.88 563.12 591.96 650.91 33
1 556.91 534.77 503.03 573.32 616.51 628 10
1 556.88 530.81 536.59 571.09 589.02 522.86 14
1 556.85 532.63 520 573.9 600.88 627.2 25
1 556.84 520.36 545.52 557.89 603.58 576.25 16
1 556.83 515.95 521.44 556.53 633.38 564.24 33
1 556.79 522.75 544.45 578.96 581.02 668.12 53
1 556.76 541.08 508.58 564.79 612.59 600.94 14
1 556.75 508.75 549.51 577.29 591.44 594 10
1 556.75 531.24 511.27 556.43 628.07 580 12
1 556.74 528.75 539.96 577.72 580.54 593.78 74
1 556.74 517.96 529.34 570.93 608.75 664.71 17
1 556.73 527.41 526.39 574.95 598.18 628.77 57
1 556.71 518.16 525.92 575.91 606.87 555.56 18
1 556.71 532.52 527.01 555.7 611.64 583.87 31
1 556.68 530.9 527.59 565.86 602.36 631.4 114
1 556.67 532.03 529.85 553.32 611.49 654.29 21
1 556.66 516.32 542.09 562.97 605.27 620 19
1 556.62 520.96 527.19 576.01 602.31 639.11 45
1 556.62 517.78 533.2 567.77 607.73 586.67 24
1 556.61 520.6 531.37 575.39 599.09 615.45 22
1 556.6 523.14 538.31 577.36 587.61 621.92 240
1 556.58 531.51 530.11 580.27 584.42 645 36
1 556.56 512.28 528.88 576.34 608.72 604.23 52
1 556.55 523.49 552.67 570.89 579.15 588.57 21
1 556.54 510.62 529.78 571.47 614.28 603.67 49
1 556.52 534.01 533.1 555.22 603.73 652.17 23
1 556.51 531.22 528.87 560.36 605.59 656 10
1 556.5 523.17 517.31 584.75 600.77 610.48 21
1 556.5 529.32 528.87 558.22 609.62 561 20
1 556.47 527.73 524.39 544.01 629.73 606.9 29
3 556.47 522.1 530.26 574.37 599.15 602.67 60
1 556.46 517.36 530.41 571.8 606.27 637.27 22
1 556.45 533.55 518.49 564.94 608.83 603.75 16
1 556.44 512.15 547.1 565.99 600.51 696.67 24
1 556.42 522.81 521.55 576.66 604.65 687.86 28
1 556.4 508.02 535.41 585.63 596.53 657.89 19
1 556.4 539.52 522.47 553.56 610.03 680 10
1 556.38 520.79 514.58 569.68 620.48 626.29 35
1 556.35 522.23 538.45 570.32 594.41 608.57 14
1 556.34 538.91 509.09 555.02 622.34 511.58 19
1 556.32 531.29 543.15 568.7 582.13 669.52 63
3 556.29 507.6 545.63 566.6 605.36 610 56
1 556.27 531.16 526.08 566.03 601.82 688.7 23
1 556.25 530.82 528.09 555.75 610.33 606.67 51
1 556.24 524.35 530.23 552.16 618.24 582.13 47
1 556.2 517.94 526.23 561.95 618.69 630 20
1 556.19 547.96 534.87 569.89 572.04 631.82 22
1 556.18 536.31 502.08 565.04 621.31 587.67 30
3 556.15 529.76 533.88 580.65 580.31 654.63 67
1 556.15 496.91 530.08 584.26 613.35 650 10
1 556.11 521.4 520.02 573.15 609.87 593.98 83
1 556.1 522.21 530.46 569.18 602.54 626.83 82
1 556.1 504.28 525.82 569.61 624.68 604 10
1 556.08 509.91 540.49 573.76 600.14 626.67 18
4 556.07 523.23 544.81 564.3 591.92 623.41 82
1 556.03 533.32 520.36 551.48 618.96 571.58 76
1 555.99 532.16 513.59 559.89 618.29 505.45 55
1 555.96 512.5 525.93 554.55 630.87 570.67 15
1 555.9 535.86 548.33 580.73 558.66 601.33 15
1 555.9 537.36 529.81 569.94 586.49 580 16
1 555.88 528.7 539.84 571.46 583.52 630.12 81
1 555.87 518.16 540.07 568.85 596.4 580 24
1 555.87 508.37 518.69 558.43 637.98 622.78 18
1 555.85 540.13 533.76 557.74 591.77 612.42 33
1 555.77 524.86 529.94 567.97 600.29 576.47 17
1 555.77 537.32 525.25 568.61 591.91 561.03 58
1 555.71 512.07 539.35 576.18 595.23 560.56 36
3 555.71 516.68 527.84 566.95 611.38 635.06 178
1 555.68 513.53 540.64 558.4 610.15 612.94 34
1 555.68 531.4 527.53 562.5 601.3 615 32
1 555.68 511.03 530.61 582.64 598.44 592.63 19
1 555.67 547.3 525.64 549.68 600.06 582 20
1 555.61 536.39 519.37 560.98 605.69 614.44 36
1 555.6 517.62 532.04 575.15 597.61 615.38 13
1 555.53 523.96 528.19 566.58 603.38 620 59
1 555.52 533.66 525.03 562.49 600.9 532.33 86
1 555.52 512.1 518.48 584.68 606.83 641.74 23
4 555.52 539.04 538.44 556.18 588.42 620.69 87
1 555.5 516.74 513.26 555.63 636.37 658.95 19
1 555.5 523.44 515.53 571.98 611.07 611.11 27
1 555.43 524.29 518.87 566.98 611.6 591.16 43
1 555.41 528.02 519.49 556.57 617.55 639.38 65
1 555.41 531.32 531.07 556.7 602.56 594.44 36
1 555.38 527.15 550.15 574.63 569.57 680.83 24
1 555.32 529.95 527.18 562.97 601.18 611.49 47
1 555.26 532.74 511.06 559.1 618.14 529.83 59
1 555.17 527.44 535.14 569.53 588.59 611.67 24
1 555.15 527.66 550.91 534.03 607.98 716.36 11
1 555.12 522.64 529.27 553.39 615.17 624.76 21
1 555.12 519.14 523.34 580.43 597.59 634.77 65
1 555.07 542.71 521.46 555.39 600.7 602.86 14
1 555.06 535.41 536.48 554.04 594.3 649.71 278
1 555.06 517.41 513.29 573.33 616.22 563.33 12
1 555.05 509.01 507.49 567.56 636.16 609.36 47
1 555.03 514.84 534.38 575.36 595.53 632.8 25
4 554.98 518.29 531.07 570.43 600.13 580 172
1 554.96 505.44 530.88 588.26 595.24 594.44 18
1 554.96 519.28 536.59 589.41 574.57 612 25
1 554.93 518.72 527.04 579.05 594.89 613.64 22
1 554.91 499.18 535.04 577.38 608.02 681.54 13
1 554.9 524.34 526.74 571.71 596.81 615.32 47
1 554.86 523.73 521.46 569.52 604.72 642.33 43
1 554.86 529.33 498.88 575.48 615.73 643.33 12
1 554.82 521.08 526.6 563.26 608.33 637.11 76
1 554.79 527.57 528.81 585.62 577.14 597.78 18
1 554.78 521.93 549.15 577.29 570.74 650 70
1 554.78 525.05 509.48 550.75 633.82 616.92 13
1 554.78 533.15 550.47 545.62 589.87 634 10
1 554.77 529.59 534.87 588.51 566.11 653.33 12
1 554.75 522.29 514.89 571.64 610.2 542.86 14
1 554.75 518.27 541.94 582.64 576.14 622.11 19
1 554.73 526.33 534.72 568.9 588.96 633.91 23
1 554.72 532.58 529.91 563.91 592.49 564.8 50
1 554.7 537.83 528.41 548.04 604.53 597.89 19
1 554.67 529.93 545.89 532.52 610.33 596 10
1 554.65 513.73 513.04 574.38 617.45 651.2 25
1 554.64 533.98 529.75 577.73 577.1 618.33 24
1 554.63 516.55 533.89 563.79 604.31 640 16
1 554.6 521.93 530.65 540.54 625.28 598.33 12
1 554.59 513.51 512.84 569.24 622.76 555.5 129
1 554.55 540.45 535.74 572.42 569.59 690.59 17
1 554.55 512.81 531.7 577.85 595.85 645.45 11
1 554.53 529.96 522.48 569.17 596.51 594.12 17
1 554.53 514.72 522.77 558.42 622.22 618.41 63
1 554.5 531.48 536.12 557.57 592.83 612.17 23
1 554.49 530.39 524.61 557.42 605.55 604.29 14
1 554.44 516.24 516.73 564.94 619.85 557.25 51
1 554.4 522.5 527.17 566.79 601.14 584 25
1 554.39 501.59 526.41 587.5 602.08 627.83 23
1 554.37 521.04 534.1 582.31 580.01 594.4 25
1 554.36 519.96 516.49 562.31 618.68 577.33 15
1 554.35 517.09 518.82 568.19 613.31 633.75 32
1 554.34 530.49 518.56 585.03 583.28 589.47 19
1 554.33 524.16 509.13 563.13 620.9 585.33 15
3 554.23 510.31 525.76 573.04 607.81 600 54
1 554.23 506.96 520.92 571.14 617.88 600 14
1 554.2 512.83 535.88 569.25 598.83 577.89 19
1 554.17 528.89 525.29 566.36 596.14 600 59
1 554.16 525.63 517.47 556.76 616.78 566.67 18
1 554.1 522.5 518.31 550.2 625.38 647.45 51
1 554.07 513.63 522.18 588.5 591.96 596.92 13
1 554.05 519.04 515.97 568.68 612.51 518.54 41
4 554.04 525.61 527.21 569.69 593.64 631.13 124
1 554.03 514.74 531.53 574.73 595.11 611.3 23
1 554 535.59 526.41 563.36 590.65 662.67 15
1 553.97 515.96 513.1 563.01 623.82 609.55 44
1 553.89 523.4 526.55 574.26 591.36 575.45 22
1 553.85 531.55 521.47 572.39 589.99 632.31 13
1 553.83 523.49 540.22 572.85 578.77 609.09 11
1 553.82 517.58 524.56 564.29 608.85 569.33 60
1 553.8 513.66 519.69 564.76 617.09 535.29 17
1 553.79 521.82 540.47 579.47 573.41 639 20
1 553.78 518.7 515.92 551.07 629.42 614 35
1 553.76 500.52 537.7 565.85 610.97 609.29 28
1 553.64 495.59 548.08 581.27 589.63 641.82 11
1 553.57 527.76 513.81 547.14 625.59 593.57 28
1 553.54 507.73 535.32 570.83 600.28 655 12
1 553.52 530.54 506.97 562.51 614.08 581.54 26
1 553.51 513.02 525.57 562.79 612.68 568.33 24
1 553.48 523.46 525.45 567.67 597.34 668.97 29
1 553.48 510.14 530.56 575.23 597.99 646.25 16
1 553.38 511.39 527.25 567.77 607.1 581.4 43
1 553.37 533.53 502.67 575.43 601.85 664.55 22
1 553.36 493.31 517.56 553.12 649.44 554.55 22
1 553.35 520.9 524.56 548.04 619.92 643.33 12
1 553.33 528.98 523.39 565.92 595.02 591 20
1 553.29 524.31 540.94 581.62 566.28 645.56 18
1 553.29 520.35 544.13 572.45 576.23 681.89 53
1 553.26 524.03 494.41 553.96 640.64 575.38 26
1 553.25 524.57 522.46 555.18 610.78 609.63 27
3 553.25 516.77 537.32 586.69 572.22 603.03 33
1 553.2 521.39 532.28 575.01 584.12 663.53 17
1 553.16 526.54 519.5 561.08 605.5 628.18 22
1 553.16 519.86 530.88 561.87 600.02 636.83 63
1 553.14 527.47 530.13 581.54 573.43 660.77 26
1 553.14 511.28 507.72 566.98 626.58 575.29 17
1 553.1 516.11 525.45 554.01 616.82 628.05 82
1 553.07 510.73 541.83 576.48 583.25 617.5 16
1 553.02 525.82 532.99 562.66 590.61 556.67 30
1 553.02 528.12 527.89 571.14 584.94 629.23 52
1 552.99 528.74 542.14 559.22 581.85 636.8 50
1 552.98 519.3 511.15 573.75 607.72 533.64 22
1 552.97 506.74 504.3 575.63 625.21 593.33 27
1 552.95 515.45 532.4 550.65 613.3 596.36 11
1 552.94 504.63 545.33 561.19 600.6 594 10
1 552.93 538.75 545.98 563.88 563.11 656 15
1 552.89 532.19 519.14 559.85 600.39 688.24 17
1 552.88 507.77 538.09 564.18 601.46 625.83 24
3 552.85 520.43 524.91 576.89 589.18 602.48 230
1 552.84 512.84 526.91 570.23 601.37 651.43 14
1 552.83 525.98 527.88 563.27 594.2 613.53 34
1 552.77 533.99 516.89 572.54 587.64 603.33 18
1 552.75 538.1 517.98 541.79 613.15 609.09 11
1 552.75 518.51 527.22 588.55 576.71 576 10
1 552.74 537.97 530.23 569.73 573.03 603.85 26
1 552.74 505.36 533.17 560.17 612.27 592 10
1 552.73 515.59 538.39 565.54 591.4 632.32 99
1 552.73 520.9 555.68 577.88 556.48 578.33 12
1 552.72 505.6 530.01 583.39 591.88 595.56 18
1 552.68 501.49 545.17 596.12 567.92 604.62 13
3 552.67 517.92 518.46 579.16 595.15 568.47 59
1 552.62 516.17 520.26 567.67 606.37 617.06 34
1 552.57 505.11 518.12 549.8 637.24 590.87 46
1 552.56 508.57 532.47 567.77 601.43 571.3 23
1 552.56 511.48 523.99 556.34 618.43 612.82 39
1 552.54 534.64 531.39 560 584.12 610 46
1 552.53 517.17 535.34 572.76 584.83 580.87 23
1 552.53 497.35 524.78 564.18 623.81 576.13 31
1 552.44 528.34 533.4 563.32 584.7 608.52 61
1 552.42 515.74 521.87 562.98 609.12 640 20
1 552.42 515.02 534.79 570.3 589.57 702 10
1 552.4 537.73 538.53 577.64 555.68 650.77 13
1 552.37 515.97 514.82 557.93 620.77 573.6 25
1 552.34 514.2 516.76 580.98 597.44 625.56 18
1 552.28 525.39 540.65 567.33 575.75 566.92 26
1 552.22 536.11 528.18 556.8 587.8 617 20
1 552.21 522.99 513.49 560.82 611.53 640 22
1 552.19 524.69 527.34 562.71 594.03 576 15
1 552.18 523.27 530.41 561.09 593.95 624.57 35
1 552.18 522.13 536.43 556.75 593.4 546 10
1 552.14 507.12 534.67 578.95 587.82 671.43 21
1 552.1 527.74 524.6 576.27 579.78 557.14 21
1 552.05 535.05 519.36 533.35 620.42 592.73 11
3 552.04 521.23 527.36 565.89 593.69 572.63 19
1 552.03 525.74 510.12 552.74 619.53 571.25 16
1 552.02 516.72 517.56 586.63 587.17 643.64 22
1 552 500.4 518.79 571.66 617.15 582.86 35
1 551.93 528.45 514.01 558.62 606.64 600 26
1 551.91 515.85 535.57 577.62 578.61 579.73 75
1 551.83 516.75 535.68 547.87 607.02 605.33 15
1 551.81 523.8 533.85 561.21 588.39 591.11 36
1 551.8 509.45 522.73 570.93 604.07 571.79 117
1 551.75 502.94 520.54 584.07 599.45 559.26 27
1 551.73 518.38 523.49 583.85 581.18 576.36 11
1 21 551.71 516.75 526.57 577.62 585.89 633.04
1 551.7 528.3 534.77 555.44 588.28 583.48 23
1 551.66 526.15 521.41 564.72 594.37 553.33 21
1 551.64 522.46 526.49 561.24 596.36 620 14
1 551.64 516.23 520.65 566 603.66 630 82
3 551.64 510.96 521 565.68 608.92 584.55 132
4 551.62 529.21 526.89 555.07 595.31 636.47 51
1 551.61 507.99 532.37 557.21 608.86 579.09 22
1 551.57 518.71 515.46 567.88 604.23 604.47 76
1 551.55 529.24 517.96 560.84 598.14 631.88 32
1 551.54 513.41 526.31 564.72 601.71 614.07 27
1 551.5 517.94 536 572.94 579.14 567.06 17
2 551.48 536.97 515.1 543.13 610.72 582.47 73
1 551.48 509.92 524.83 554.03 617.13 590 18
1 551.45 540.06 539.08 562.32 564.33 651.67 24
1 551.45 496.47 516.73 559.29 633.33 548.75 16
1 551.45 510.47 526.74 568.86 599.75 582.52 103
1 551.44 520.96 520.14 560.14 604.5 594.02 87
1 551.4 517.78 515.35 552.46 620 577.89 19
1 551.34 526.35 522.18 560.83 595.98 634.29 56
1 551.34 509.73 507.83 578.13 609.66 618.75 16
1 551.33 513.27 522.86 569.52 599.65 620 81
1 551.32 536.15 520.73 562.15 586.23 593.33 18
1 551.31 531.92 531.67 554.82 586.85 634 20
1 551.25 512.53 516.97 557.39 618.13 635.68 37
1 551.23 515.7 508.51 541.62 639.07 603.64 11
1 551.21 510.32 522.69 572.23 599.6 638.4 25
1 551.21 527.41 516.37 572.12 588.94 683.78 37
1 551.15 502.74 530.04 564.35 607.46 630 12
1 551.12 535.99 520.84 556.85 590.81 540 27
1 551.12 522.12 529.83 553.31 599.22 597.39 23
1 551.11 502.97 525.99 558.48 616.98 638.82 17
1 551.09 522.97 529.72 588.26 563.39 641.82 11
1 551.05 517.27 527.36 570.14 589.41 596.36 22
3 551.02 521.66 518.14 571.76 592.52 609.28 69
1 551 526.62 530.56 564.37 582.43 643.78 37
1 550.98 526 540.52 564.66 572.75 629.52 105
1 550.95 506.73 525.1 576.13 595.85 592 15
1 550.94 519.28 535.42 572.16 576.89 616.67 12
1 550.93 515.16 535.55 565.19 587.83 658.67 15
1 550.9 541.19 506.28 558.42 597.73 575.24 21
3 550.89 515.32 523.15 565.21 599.9 589.76 246
1 550.87 521.28 502.07 582.17 597.95 615.38 26
3 550.85 521.39 513.06 538.44 630.51 531.43 14
1 550.84 514.42 509.63 571.57 607.72 643.85 26
1 550.83 516.21 519.78 590.48 576.86 645.71 14
1 550.81 512.14 532.96 579.49 578.64 632 20
1 550.8 515.81 523.27 564.84 599.29 611.03 29
1 550.77 520.58 529.19 557.82 595.5 567.94 63
1 550.76 520.6 531.61 564.53 586.31 637.92 101
1 550.76 504.67 509.12 575.72 613.54 642.22 18
3 550.75 517.78 520.68 560.72 603.84 622 70
1 550.75 512.61 522.87 567.62 599.9 560 41
3 550.74 523.29 521.87 568.73 589.07 576.3 81
2 550.68 510.29 522.08 579.93 590.41 609.37 239
1 550.6 513.47 528.99 565 594.96 602.82 108
1 550.6 523.94 515.31 555.64 607.49 622.86 14
1 550.58 508.32 497.9 571.33 624.78 553.33 12
1 550.55 516.21 533.52 568.53 583.96 631 20
3 550.53 521.42 523.17 567.37 590.16 603.14 70
1 550.53 517.06 531.06 560.56 593.45 628.52 122
1 550.52 505.54 531.74 559.74 605.07 485.56 18
1 550.49 530.44 526.31 563.37 581.82 644.35 46
1 550.49 517.89 516.29 560.32 607.45 579.65 114
1 550.41 505.95 508.77 558.08 628.85 495.56 36
1 550.39 505.26 525.41 578.38 592.51 551.67 12
1 550.39 520.01 515.45 550.79 615.3 632.73 11
1 550.33 526.9 506.76 558.45 609.24 671 20
1 550.33 523.38 555.34 573.71 548.89 611.43 28
1 550.32 510.77 515.31 570.23 604.97 637.5 24
1 550.29 512.44 497.72 547.79 643.22 588.42 19
1 550.27 538.78 510.59 549.31 602.43 546 20
1 550.26 516.68 528.4 580.28 575.68 644.08 49
2 550.23 518.98 518.49 563.76 599.67 599.11 90
1 550.22 528.28 513.07 565.42 594.11 543.57 28
1 550.21 523.31 527.23 561.71 588.58 587.73 75
1 550.2 511.73 525.05 561.92 602.08 558.33 60
3 550.14 506.06 529.09 567.91 597.5 586.56 64
1 550.13 533.73 543.66 555.12 568.03 601.11 18
1 550.1 527.18 505.87 563.56 603.8 570 20
1 550.07 496.93 522.41 565.94 615 603.75 32
1 550.07 527.24 523.59 573.17 576.27 627.14 14
1 550.05 510.33 521.15 566.2 602.5 617.14 35
1 550.03 523.69 523.79 556.28 596.36 625.28 307
1 549.96 514.13 519.11 567.81 598.82 624.71 17
1 549.92 528.57 527.69 550.59 592.85 600 20
1 549.9 510.41 533.71 568.43 587.05 582.8 50
1 549.9 513.65 524.63 540.32 620.98 603.08 13
1 549.89 503.49 512.63 564.95 618.47 586 10
1 549.87 513.84 504.23 569.98 611.43 553.68 19
1 549.86 506.66 509.95 566.15 616.66 620 17
1 549.84 533.26 533.97 567.63 564.5 623.91 87
1 549.84 514.44 523.38 565.45 596.09 645.45 11
1 549.82 526.27 536.58 568.44 568 600 20
1 549.81 538.36 502.54 553.21 605.14 605.71 14
1 549.76 519.57 509.04 558.46 611.99 536.67 12
1 549.74 537.03 525.31 570.12 566.51 586.67 18
1 549.73 519.73 533.17 565.89 580.13 630.56 36
1 549.71 506.25 513.81 568.4 610.39 555.38 26
