174 8
3 47.0 42.0 25 1.821 0.37 0.36 0.48 34
3 47.4 34.6 41 1.453 0.37 0.37 0.45 21
3 46.9 36.0 29 1.782 0.37 0.34 0.48 34
3 39.5 58.2 75 0.523 0.24 0.64 0.28 9
3 40.6 64.0 43 0.66 0.26 0.57 0.31 4
3 53.7 38.2 26 0.681 0.48 0.34 0.32 2
3 44.8 44.0 26 1.118 0.33 0.38 0.40 15
3 47.5 39.4 32 0.856 0.38 0.37 0.36 9
3 43.8 42.3 25 0.782 0.31 0.37 0.34 6
3 44.9 36.7 34 0.616 0.33 0.36 0.30 0
3 42.7 45.8 22 0.57 0.30 0.38 0.29 1
3 43.4 36.3 26 0.574 0.31 0.33 0.29 1
3 44.7 22.2 22 0.87 0.33 0.22 0.36 16
3 48.9 14.7 15 0.739 0.40 0.15 0.33 9
3 37.9 31.0 24 0.458 0.22 0.29 0.25 0
